ID	Trait	Population	Sample_size	Nsnp
eqtl-a-ENSG00000165819	ENSG00000165819	European	14263	19993
eqtl-a-ENSG00000251988	ENSG00000251988	European	3831	16649
eqtl-a-ENSG00000258826	ENSG00000258826	European	3831	16062
eqtl-a-ENSG00000172340	ENSG00000172340	European	31684	19971
eqtl-a-ENSG00000062194	ENSG00000062194	European	31644	19273
eqtl-a-ENSG00000182768	ENSG00000182768	European	31470	19737
eqtl-a-ENSG00000163798	ENSG00000163798	European	14263	15944
eqtl-a-ENSG00000184060	ENSG00000184060	European	31684	17058
eqtl-a-ENSG00000236911	ENSG00000236911	European	4656	15454
eqtl-a-ENSG00000112851	ENSG00000112851	European	31470	18476
eqtl-a-ENSG00000269958	ENSG00000269958	European	5502	18571
eqtl-a-ENSG00000240418	ENSG00000240418	European	15590	18677
eqtl-a-ENSG00000134058	ENSG00000134058	European	9188	14310
eqtl-a-ENSG00000267352	ENSG00000267352	European	4994	16856
eqtl-a-ENSG00000180938	ENSG00000180938	European	31684	18872
eqtl-a-ENSG00000259330	ENSG00000259330	European	5502	16469
eqtl-a-ENSG00000197705	ENSG00000197705	European	31644	17036
eqtl-a-ENSG00000108239	ENSG00000108239	European	9188	17611
eqtl-a-ENSG00000168004	ENSG00000168004	European	14263	16150
eqtl-a-ENSG00000100292	ENSG00000100292	European	31684	20094
eqtl-a-ENSG00000088356	ENSG00000088356	European	31684	16258
eqtl-a-ENSG00000100321	ENSG00000100321	European	31684	17222
eqtl-a-ENSG00000182208	ENSG00000182208	European	31684	20832
eqtl-a-ENSG00000106392	ENSG00000106392	European	31684	22377
eqtl-a-ENSG00000243302	ENSG00000243302	European	5502	16442
eqtl-a-ENSG00000155636	ENSG00000155636	European	31684	18162
eqtl-a-ENSG00000260060	ENSG00000260060	European	4677	13640
eqtl-a-ENSG00000092978	ENSG00000092978	European	31256	19450
eqtl-a-ENSG00000181019	ENSG00000181019	European	31684	17046
eqtl-a-ENSG00000157734	ENSG00000157734	European	31470	17314
eqtl-a-ENSG00000175193	ENSG00000175193	European	30935	18740
eqtl-a-ENSG00000266305	ENSG00000266305	European	3831	12168
eqtl-a-ENSG00000175782	ENSG00000175782	European	31684	18774
eqtl-a-ENSG00000236478	ENSG00000236478	European	3831	15901
eqtl-a-ENSG00000235106	ENSG00000235106	European	17435	21039
eqtl-a-ENSG00000100095	ENSG00000100095	European	14263	19529
eqtl-a-ENSG00000136457	ENSG00000136457	European	26609	17565
eqtl-a-ENSG00000118508	ENSG00000118508	European	31470	17366
eqtl-a-ENSG00000263980	ENSG00000263980	European	3831	9828
eqtl-a-ENSG00000005007	ENSG00000005007	European	31684	18062
eqtl-a-ENSG00000104689	ENSG00000104689	European	31300	19294
eqtl-a-ENSG00000124787	ENSG00000124787	European	31684	20062
eqtl-a-ENSG00000269979	ENSG00000269979	European	5502	16927
eqtl-a-ENSG00000170145	ENSG00000170145	European	31684	17634
eqtl-a-ENSG00000120686	ENSG00000120686	European	30895	19890
eqtl-a-ENSG00000267150	ENSG00000267150	European	3831	15939
eqtl-a-ENSG00000235105	ENSG00000235105	European	5502	16078
eqtl-a-ENSG00000204642	ENSG00000204642	European	30725	28319
eqtl-a-ENSG00000086062	ENSG00000086062	European	31684	19002
eqtl-a-ENSG00000263941	ENSG00000263941	European	3831	16273
eqtl-a-ENSG00000167874	ENSG00000167874	European	31684	18301
eqtl-a-ENSG00000164172	ENSG00000164172	European	31470	19281
eqtl-a-ENSG00000203685	ENSG00000203685	European	30131	19328
eqtl-a-ENSG00000172432	ENSG00000172432	European	31684	17811
eqtl-a-ENSG00000244716	ENSG00000244716	European	5502	16483
eqtl-a-ENSG00000177951	ENSG00000177951	European	26395	15339
eqtl-a-ENSG00000152464	ENSG00000152464	European	31684	20563
eqtl-a-ENSG00000163864	ENSG00000163864	European	31644	17931
eqtl-a-ENSG00000155100	ENSG00000155100	European	31470	16772
eqtl-a-ENSG00000162694	ENSG00000162694	European	31684	18971
eqtl-a-ENSG00000167604	ENSG00000167604	European	30935	18311
eqtl-a-ENSG00000198160	ENSG00000198160	European	31684	18133
eqtl-a-ENSG00000198522	ENSG00000198522	European	31684	16603
eqtl-a-ENSG00000101187	ENSG00000101187	European	31470	21459
eqtl-a-ENSG00000261485	ENSG00000261485	European	5502	17966
eqtl-a-ENSG00000056558	ENSG00000056558	European	31644	16860
eqtl-a-ENSG00000166997	ENSG00000166997	European	31470	16043
eqtl-a-ENSG00000074527	ENSG00000074527	European	31470	19834
eqtl-a-ENSG00000263568	ENSG00000263568	European	5258	18862
eqtl-a-ENSG00000182685	ENSG00000182685	European	13344	18328
eqtl-a-ENSG00000257964	ENSG00000257964	European	9065	14957
eqtl-a-ENSG00000255896	ENSG00000255896	European	3831	15580
eqtl-a-ENSG00000100324	ENSG00000100324	European	30935	17202
eqtl-a-ENSG00000211584	ENSG00000211584	European	31470	12394
eqtl-a-ENSG00000129467	ENSG00000129467	European	31470	19475
eqtl-a-ENSG00000252925	ENSG00000252925	European	4656	12112
eqtl-a-ENSG00000225051	ENSG00000225051	European	16098	20210
eqtl-a-ENSG00000197506	ENSG00000197506	European	14263	5339
eqtl-a-ENSG00000166343	ENSG00000166343	European	25476	15974
eqtl-a-ENSG00000152760	ENSG00000152760	European	31684	17962
eqtl-a-ENSG00000177576	ENSG00000177576	European	31470	19886
eqtl-a-ENSG00000106399	ENSG00000106399	European	14263	21664
eqtl-a-ENSG00000036448	ENSG00000036448	European	31684	26653
eqtl-a-ENSG00000122545	ENSG00000122545	European	11496	17973
eqtl-a-ENSG00000206567	ENSG00000206567	European	25690	19016
eqtl-a-ENSG00000168769	ENSG00000168769	European	31684	17998
eqtl-a-ENSG00000179988	ENSG00000179988	European	26609	20021
eqtl-a-ENSG00000266947	ENSG00000266947	European	5502	17034
eqtl-a-ENSG00000198753	ENSG00000198753	European	9188	10125
eqtl-a-ENSG00000138738	ENSG00000138738	European	31684	20270
eqtl-a-ENSG00000132275	ENSG00000132275	European	31470	20316
eqtl-a-ENSG00000163596	ENSG00000163596	European	31684	16015
eqtl-a-ENSG00000204160	ENSG00000204160	European	31684	16288
eqtl-a-ENSG00000224914	ENSG00000224914	European	5502	16264
eqtl-a-ENSG00000116604	ENSG00000116604	European	31684	17113
eqtl-a-ENSG00000259351	ENSG00000259351	European	4994	16529
eqtl-a-ENSG00000155008	ENSG00000155008	European	9188	10125
eqtl-a-ENSG00000165633	ENSG00000165633	European	25499	17997
eqtl-a-ENSG00000141756	ENSG00000141756	European	31684	17862
eqtl-a-ENSG00000160321	ENSG00000160321	European	13925	18790
eqtl-a-ENSG00000110911	ENSG00000110911	European	31684	16571
eqtl-a-ENSG00000131116	ENSG00000131116	European	31684	20556
eqtl-a-ENSG00000237101	ENSG00000237101	European	4677	16905
eqtl-a-ENSG00000106018	ENSG00000106018	European	31684	17209
eqtl-a-ENSG00000245562	ENSG00000245562	European	4339	19243
eqtl-a-ENSG00000220785	ENSG00000220785	European	17431	16288
eqtl-a-ENSG00000239528	ENSG00000239528	European	4339	18710
eqtl-a-ENSG00000184319	ENSG00000184319	European	23842	15386
eqtl-a-ENSG00000128059	ENSG00000128059	European	9188	18787
eqtl-a-ENSG00000183291	ENSG00000183291	European	31684	18767
eqtl-a-ENSG00000150712	ENSG00000150712	European	14263	18852
eqtl-a-ENSG00000251288	ENSG00000251288	European	4169	16756
eqtl-a-ENSG00000028137	ENSG00000028137	European	31684	18443
eqtl-a-ENSG00000236861	ENSG00000236861	European	4656	15015
eqtl-a-ENSG00000179455	ENSG00000179455	European	26196	20663
eqtl-a-ENSG00000106683	ENSG00000106683	European	14263	14280
eqtl-a-ENSG00000126246	ENSG00000126246	European	25690	18268
eqtl-a-ENSG00000146285	ENSG00000146285	European	31470	18028
eqtl-a-ENSG00000014824	ENSG00000014824	European	30935	19314
eqtl-a-ENSG00000103494	ENSG00000103494	European	26609	18503
eqtl-a-ENSG00000233757	ENSG00000233757	European	22157	12440
eqtl-a-ENSG00000139625	ENSG00000139625	European	31684	17829
eqtl-a-ENSG00000157212	ENSG00000157212	European	31684	21059
eqtl-a-ENSG00000241244	ENSG00000241244	European	5502	11632
eqtl-a-ENSG00000234981	ENSG00000234981	European	4169	14380
eqtl-a-ENSG00000174720	ENSG00000174720	European	31684	17729
eqtl-a-ENSG00000117362	ENSG00000117362	European	14263	14799
eqtl-a-ENSG00000110841	ENSG00000110841	European	31684	18336
eqtl-a-ENSG00000184162	ENSG00000184162	European	31470	18332
eqtl-a-ENSG00000171824	ENSG00000171824	European	31684	19192
eqtl-a-ENSG00000167548	ENSG00000167548	European	9188	16609
eqtl-a-ENSG00000163605	ENSG00000163605	European	19497	18442
eqtl-a-ENSG00000179085	ENSG00000179085	European	31470	15767
eqtl-a-ENSG00000089472	ENSG00000089472	European	9188	10125
eqtl-a-ENSG00000105612	ENSG00000105612	European	31684	17812
eqtl-a-ENSG00000266389	ENSG00000266389	European	5502	18073
eqtl-a-ENSG00000129083	ENSG00000129083	European	31684	17169
eqtl-a-ENSG00000126705	ENSG00000126705	European	31470	16057
eqtl-a-ENSG00000211721	ENSG00000211721	European	5502	16419
eqtl-a-ENSG00000105497	ENSG00000105497	European	31684	20935
eqtl-a-ENSG00000180900	ENSG00000180900	European	31684	18736
eqtl-a-ENSG00000230492	ENSG00000230492	European	5502	18756
eqtl-a-ENSG00000214212	ENSG00000214212	European	21121	18234
eqtl-a-ENSG00000165929	ENSG00000165929	European	31684	19597
eqtl-a-ENSG00000080298	ENSG00000080298	European	31256	20989
eqtl-a-ENSG00000169442	ENSG00000169442	European	31470	16462
eqtl-a-ENSG00000130717	ENSG00000130717	European	31470	18305
eqtl-a-ENSG00000134108	ENSG00000134108	European	31684	21366
eqtl-a-ENSG00000197965	ENSG00000197965	European	31470	18871
eqtl-a-ENSG00000157306	ENSG00000157306	European	5502	17853
eqtl-a-ENSG00000211638	ENSG00000211638	European	24878	18316
eqtl-a-ENSG00000023608	ENSG00000023608	European	31644	19154
eqtl-a-ENSG00000175348	ENSG00000175348	European	26395	18465
eqtl-a-ENSG00000261575	ENSG00000261575	European	3831	15069
eqtl-a-ENSG00000165861	ENSG00000165861	European	31470	19453
eqtl-a-ENSG00000196391	ENSG00000196391	European	30131	19676
eqtl-a-ENSG00000110492	ENSG00000110492	European	31470	16219
eqtl-a-ENSG00000178878	ENSG00000178878	European	31684	18840
eqtl-a-ENSG00000260808	ENSG00000260808	European	4994	17467
eqtl-a-ENSG00000129295	ENSG00000129295	European	31684	19857
eqtl-a-ENSG00000168495	ENSG00000168495	European	31684	18892
eqtl-a-ENSG00000198369	ENSG00000198369	European	31684	18467
eqtl-a-ENSG00000241923	ENSG00000241923	European	5164	15618
eqtl-a-ENSG00000178814	ENSG00000178814	European	14263	17169
eqtl-a-ENSG00000244932	ENSG00000244932	European	4656	15741
eqtl-a-ENSG00000196533	ENSG00000196533	European	9188	15326
eqtl-a-ENSG00000108375	ENSG00000108375	European	31684	16449
eqtl-a-ENSG00000096006	ENSG00000096006	European	31684	18343
eqtl-a-ENSG00000158445	ENSG00000158445	European	12995	17975
eqtl-a-ENSG00000128683	ENSG00000128683	European	29940	18850
eqtl-a-ENSG00000198901	ENSG00000198901	European	31684	19953
eqtl-a-ENSG00000198680	ENSG00000198680	European	31684	20632
eqtl-a-ENSG00000182093	ENSG00000182093	European	31644	20066
eqtl-a-ENSG00000249602	ENSG00000249602	European	5164	14486
eqtl-a-ENSG00000152463	ENSG00000152463	European	31684	20640
eqtl-a-ENSG00000233547	ENSG00000233547	European	4530	15409
eqtl-a-ENSG00000130958	ENSG00000130958	European	31684	18636
eqtl-a-ENSG00000141873	ENSG00000141873	European	30721	20944
eqtl-a-ENSG00000144815	ENSG00000144815	European	25690	17559
eqtl-a-ENSG00000211683	ENSG00000211683	European	4656	16786
eqtl-a-ENSG00000110092	ENSG00000110092	European	31684	19067
eqtl-a-ENSG00000112139	ENSG00000112139	European	31684	19082
eqtl-a-ENSG00000135218	ENSG00000135218	European	31684	19163
eqtl-a-ENSG00000176340	ENSG00000176340	European	9188	16079
eqtl-a-ENSG00000143771	ENSG00000143771	European	31300	18627
eqtl-a-ENSG00000175787	ENSG00000175787	European	31684	18973
eqtl-a-ENSG00000197467	ENSG00000197467	European	31470	20736
eqtl-a-ENSG00000185915	ENSG00000185915	European	9188	10125
eqtl-a-ENSG00000142920	ENSG00000142920	European	26609	16516
eqtl-a-ENSG00000100387	ENSG00000100387	European	14263	16036
eqtl-a-ENSG00000171970	ENSG00000171970	European	31186	21018
eqtl-a-ENSG00000232324	ENSG00000232324	European	3831	18524
eqtl-a-ENSG00000039068	ENSG00000039068	European	31470	16749
eqtl-a-ENSG00000179918	ENSG00000179918	European	31684	14171
eqtl-a-ENSG00000176046	ENSG00000176046	European	29218	15877
eqtl-a-ENSG00000176490	ENSG00000176490	European	31684	20954
eqtl-a-ENSG00000106554	ENSG00000106554	European	14263	16390
eqtl-a-ENSG00000138758	ENSG00000138758	European	31684	19459
eqtl-a-ENSG00000102271	ENSG00000102271	European	8269	10110
eqtl-a-ENSG00000160072	ENSG00000160072	European	31256	18256
eqtl-a-ENSG00000094880	ENSG00000094880	European	31684	16246
eqtl-a-ENSG00000173207	ENSG00000173207	European	6421	14778
eqtl-a-ENSG00000254997	ENSG00000254997	European	29432	19635
eqtl-a-ENSG00000144354	ENSG00000144354	European	31684	19062
eqtl-a-ENSG00000267216	ENSG00000267216	European	7931	14184
eqtl-a-ENSG00000107736	ENSG00000107736	European	31684	19956
eqtl-a-ENSG00000253636	ENSG00000253636	European	5502	17590
eqtl-a-ENSG00000186130	ENSG00000186130	European	30935	17673
eqtl-a-ENSG00000135720	ENSG00000135720	European	31300	16572
eqtl-a-ENSG00000128268	ENSG00000128268	European	31256	17005
eqtl-a-ENSG00000259842	ENSG00000259842	European	4339	10766
eqtl-a-ENSG00000131730	ENSG00000131730	European	30066	17875
eqtl-a-ENSG00000178053	ENSG00000178053	European	14263	17648
eqtl-a-ENSG00000174827	ENSG00000174827	European	9943	12713
eqtl-a-ENSG00000126460	ENSG00000126460	European	30836	18870
eqtl-a-ENSG00000142731	ENSG00000142731	European	31684	17337
eqtl-a-ENSG00000270165	ENSG00000270165	European	3831	13301
eqtl-a-ENSG00000154645	ENSG00000154645	European	29793	19699
eqtl-a-ENSG00000158486	ENSG00000158486	European	29170	15687
eqtl-a-ENSG00000182359	ENSG00000182359	European	31300	17691
eqtl-a-ENSG00000146826	ENSG00000146826	European	31470	16110
eqtl-a-ENSG00000259785	ENSG00000259785	European	5502	14376
eqtl-a-ENSG00000198517	ENSG00000198517	European	31684	22243
eqtl-a-ENSG00000137337	ENSG00000137337	European	14263	34750
eqtl-a-ENSG00000121848	ENSG00000121848	European	14263	12183
eqtl-a-ENSG00000033030	ENSG00000033030	European	31470	17202
eqtl-a-ENSG00000166831	ENSG00000166831	European	31684	17125
eqtl-a-ENSG00000177575	ENSG00000177575	European	31684	19166
eqtl-a-ENSG00000152117	ENSG00000152117	European	5502	16075
eqtl-a-ENSG00000158290	ENSG00000158290	European	9188	10125
eqtl-a-ENSG00000163507	ENSG00000163507	European	30721	17953
eqtl-a-ENSG00000174032	ENSG00000174032	European	26609	17550
eqtl-a-ENSG00000176095	ENSG00000176095	European	31470	14727
eqtl-a-ENSG00000125633	ENSG00000125633	European	31470	19064
eqtl-a-ENSG00000180771	ENSG00000180771	European	26609	18581
eqtl-a-ENSG00000237248	ENSG00000237248	European	5502	18371
eqtl-a-ENSG00000205629	ENSG00000205629	European	26395	19301
eqtl-a-ENSG00000159388	ENSG00000159388	European	31300	17470
eqtl-a-ENSG00000265589	ENSG00000265589	European	4022	16670
eqtl-a-ENSG00000250771	ENSG00000250771	European	5502	17578
eqtl-a-ENSG00000171723	ENSG00000171723	European	31684	18255
eqtl-a-ENSG00000184897	ENSG00000184897	European	26609	18467
eqtl-a-ENSG00000101199	ENSG00000101199	European	31684	20658
eqtl-a-ENSG00000187942	ENSG00000187942	European	31470	19065
eqtl-a-ENSG00000155254	ENSG00000155254	European	23469	17764
eqtl-a-ENSG00000127540	ENSG00000127540	European	14263	20315
eqtl-a-ENSG00000217644	ENSG00000217644	European	4994	14981
eqtl-a-ENSG00000087470	ENSG00000087470	European	30721	21263
eqtl-a-ENSG00000105447	ENSG00000105447	European	31684	19747
eqtl-a-ENSG00000196151	ENSG00000196151	European	26609	19381
eqtl-a-ENSG00000198690	ENSG00000198690	European	26395	16319
eqtl-a-ENSG00000153094	ENSG00000153094	European	31684	15518
eqtl-a-ENSG00000251330	ENSG00000251330	European	3831	15549
eqtl-a-ENSG00000125871	ENSG00000125871	European	25476	20100
eqtl-a-ENSG00000143387	ENSG00000143387	European	31684	16650
eqtl-a-ENSG00000244038	ENSG00000244038	European	31684	18584
eqtl-a-ENSG00000237683	ENSG00000237683	European	5502	11828
eqtl-a-ENSG00000137822	ENSG00000137822	European	31644	14848
eqtl-a-ENSG00000163386	ENSG00000163386	European	9188	11176
eqtl-a-ENSG00000170486	ENSG00000170486	European	31684	18899
eqtl-a-ENSG00000163629	ENSG00000163629	European	31470	17956
eqtl-a-ENSG00000079931	ENSG00000079931	European	31684	19344
eqtl-a-ENSG00000259494	ENSG00000259494	European	31684	19650
eqtl-a-ENSG00000198342	ENSG00000198342	European	9188	16799
eqtl-a-ENSG00000138346	ENSG00000138346	European	26395	19132
eqtl-a-ENSG00000119285	ENSG00000119285	European	30935	20164
eqtl-a-ENSG00000150630	ENSG00000150630	European	30765	19623
eqtl-a-ENSG00000259480	ENSG00000259480	European	21162	15750
eqtl-a-ENSG00000163430	ENSG00000163430	European	25897	18050
eqtl-a-ENSG00000234571	ENSG00000234571	European	4994	12002
eqtl-a-ENSG00000254481	ENSG00000254481	European	5502	18974
eqtl-a-ENSG00000149201	ENSG00000149201	European	29940	19797
eqtl-a-ENSG00000255026	ENSG00000255026	European	5502	14887
eqtl-a-ENSG00000052841	ENSG00000052841	European	14263	18460
eqtl-a-ENSG00000231205	ENSG00000231205	European	27232	19778
eqtl-a-ENSG00000014138	ENSG00000014138	European	31684	16414
eqtl-a-ENSG00000164756	ENSG00000164756	European	29793	16441
eqtl-a-ENSG00000126259	ENSG00000126259	European	29218	18309
eqtl-a-ENSG00000125629	ENSG00000125629	European	31470	19208
eqtl-a-ENSG00000123500	ENSG00000123500	European	31684	18458
eqtl-a-ENSG00000230306	ENSG00000230306	European	3831	14990
eqtl-a-ENSG00000152457	ENSG00000152457	European	30721	20874
eqtl-a-ENSG00000139990	ENSG00000139990	European	31684	17880
eqtl-a-ENSG00000142197	ENSG00000142197	European	26569	19043
eqtl-a-ENSG00000125726	ENSG00000125726	European	31684	20630
eqtl-a-ENSG00000060982	ENSG00000060982	European	31684	19768
eqtl-a-ENSG00000107951	ENSG00000107951	European	25447	20232
eqtl-a-ENSG00000168283	ENSG00000168283	European	9188	15756
eqtl-a-ENSG00000213075	ENSG00000213075	European	22272	18433
eqtl-a-ENSG00000149418	ENSG00000149418	European	31470	19359
eqtl-a-ENSG00000166145	ENSG00000166145	European	31684	16946
eqtl-a-ENSG00000138443	ENSG00000138443	European	31470	16336
eqtl-a-ENSG00000120254	ENSG00000120254	European	14263	19834
eqtl-a-ENSG00000172081	ENSG00000172081	European	25690	20100
eqtl-a-ENSG00000237489	ENSG00000237489	European	22495	21209
eqtl-a-ENSG00000101057	ENSG00000101057	European	31300	18295
eqtl-a-ENSG00000121022	ENSG00000121022	European	30935	17027
eqtl-a-ENSG00000124588	ENSG00000124588	European	31684	20261
eqtl-a-ENSG00000254343	ENSG00000254343	European	4339	16177
eqtl-a-ENSG00000198730	ENSG00000198730	European	31644	20112
eqtl-a-ENSG00000229729	ENSG00000229729	European	8269	18288
eqtl-a-ENSG00000229585	ENSG00000229585	European	5088	17076
eqtl-a-ENSG00000169727	ENSG00000169727	European	31684	20624
eqtl-a-ENSG00000111530	ENSG00000111530	European	31684	18893
eqtl-a-ENSG00000125650	ENSG00000125650	European	26022	20236
eqtl-a-ENSG00000123096	ENSG00000123096	European	26609	19394
eqtl-a-ENSG00000172301	ENSG00000172301	European	25690	16849
eqtl-a-ENSG00000139436	ENSG00000139436	European	14263	16596
eqtl-a-ENSG00000197471	ENSG00000197471	European	28917	14607
eqtl-a-ENSG00000130640	ENSG00000130640	European	14263	17100
eqtl-a-ENSG00000230163	ENSG00000230163	European	4994	16109
eqtl-a-ENSG00000072518	ENSG00000072518	European	31470	16986
eqtl-a-ENSG00000133048	ENSG00000133048	European	25812	17133
eqtl-a-ENSG00000188807	ENSG00000188807	European	26395	18101
eqtl-a-ENSG00000248527	ENSG00000248527	European	5502	13658
eqtl-a-ENSG00000185009	ENSG00000185009	European	31470	15959
eqtl-a-ENSG00000260973	ENSG00000260973	European	5164	14163
eqtl-a-ENSG00000211706	ENSG00000211706	European	5502	16417
